VEC mean,APE mean,Electronegativity local mismatch,Shear modulus delta,Shear modulus mean,Mixing enthalpy,Shear modulus strength model,Nb,Mo,Radii gamma,SFE
5.23,-0.0066069924015491,0.116025,0.4796080357678508,71.5059,4.286,-0.0867672885348994,34,16,1.0437624914695762,1.1969
5.56,-0.007223407929516,0.18528,0.5558604810394357,99.5028,7.5808,-0.1329996949673536,43,8,1.0441924923739303,1.5198
5.58,-0.00584779607307,0.17352,0.3854530738907717,101.1894,5.9568,-0.075119673538224,12,34,1.0440260240101211,1.9692
5.75,0.0061653967831864,0.1494599999999999,0.3308588396824827,117.5775,4.9,-0.065290183118219,9,31,1.0442268952823983,0.8045
5.1000000000000005,0.0245908386727823,0.055485,0.2806406774877188,70.011,1.92,-0.0342773339794334,12,9,1.0436000710714937,1.0991
5.33,-0.0157527068841161,0.1384200000000001,0.3544442129873536,82.2789,4.7816,-0.0578655786089613,11,29,1.0437647270244113,1.2786
5.95,0.0204021087136043,0.0431849999999999,0.1478550972288417,117.2235,1.032,-0.0124388463599454,1,84,1.044194783800298,1.4703
5.6000000000000005,-0.0043618320291019,0.16206,0.3695339526667906,97.788,5.584000000000001,-0.0700458761165156,14,46,1.0439988105977052,1.9581
5.21,-0.0166849612629974,0.12168,0.4884120965550513,78.3993,4.6404,-0.0957089010375128,22,3,1.0437714354197103,1.2071
5.859999999999999,0.0139929583534692,0.1031249999999999,0.2957308345869228,116.24579999999996,3.1455999999999995,-0.0521355764653788,12,57,1.044240675379559,0.9805
5.239999999999999,-0.0185937280712213,0.1109250000000001,0.3493107786856165,75.3612,3.862400000000001,-0.0566480320631742,16,23,1.043702240300669,1.2103
5.43,-0.0164579875015803,0.16722,0.5795554605868533,79.28790000000001,6.491600000000001,-0.120915509237,50,27,1.0439739022400816,1.3227
5.17,-0.0109746000751366,0.10272,0.522352725826923,71.2821,3.982800000000001,-0.0980877119194054,34,3,1.043753552133332,1.1739
5.800000000000001,0.0096818604908278,0.1332599999999999,0.2710772194886944,122.862,4.0,-0.0422213416342289,2,34,1.0442544663161115,0.8345
5.77,0.0076353793213694,0.13776,0.3520413286961276,111.1281,4.5868,-0.0695206506705409,16,47,1.0441924923739303,0.7532
5.42,-0.0173747892921655,0.1824449999999999,0.4227699179760015,102.1566,6.8584,-0.0812053154031208,5,1,1.0439784283845226,1.4105
5.85,0.0112313459475162,0.0986399999999999,0.2737493572627622,136.4265,3.84,-0.0515073849018345,9,3,1.0444719498515092,1.4581
5.1,0.0238059727370298,0.055485,0.374603911006939,63.459,2.004,-0.0532159210406679,33,9,1.0436466386223622,1.0987
5.51,-0.0107597631018475,0.169065,0.4887063396725438,87.6783,6.279599999999999,-0.1028552173872856,34,36,1.043987484202673,1.4043
5.46,-0.0143381168116085,0.1671,0.4631103603191804,87.1338,6.069600000000001,-0.0958710317358888,27,32,1.0439332197926463,1.3788
5.8100000000000005,0.01040102861782,0.1297049999999999,0.2904181652260795,124.6893,4.078,-0.0530771604237522,6,28,1.0443028201483031,0.823
5.540000000000001,-0.0086879376394692,0.17928,0.4743484810151323,96.1122,6.581600000000001,-0.1059117673312067,27,26,1.0440510069951798,1.5496
5.5,-0.0115343883628535,0.178125,0.4801409753198326,93.111,6.540000000000001,-0.1059548619802321,27,25,1.0440101443579275,1.4264
5.540000000000001,-0.0085680308139233,0.1600800000000001,0.5001552567089218,83.99219999999998,6.1696,-0.1031457014563104,42,46,1.0439942791562915,1.4419
5.91,0.01745519547254,0.0865049999999999,0.2159951503021164,128.4183,2.0492,-0.0288387630769909,2,44,1.0443351301812431,2.2254
5.35,0.0125438573789585,0.1394400000000001,0.5199661546313878,70.6215,5.34,-0.1030381191309789,49,33,1.0438543863538656,1.2432
5.28,-0.0221502745123225,0.1239000000000001,0.3169211792958972,80.4264,4.2256,-0.045347489955404,7,26,1.0437133821167728,1.264
5.44,-0.0158682507278841,0.179925,0.4734856012084731,94.6992,6.668799999999999,-0.106155963223455,20,13,1.0439806918978114,1.4135
5.74,0.005492024414255,0.14694,0.3258820705229124,111.8982,4.7384,-0.0601327545802297,9,44,1.04415587028207,0.7907
5.4,-0.0187181039225327,0.17286,0.4599472315130298,91.89,6.32,-0.0969992568267162,17,14,1.0439241921471771,1.3786
5.630000000000001,-0.0022599215264583,0.1656,0.4169785162441473,99.68189999999998,5.8676,-0.0870143086747067,22,41,1.0440737498775432,1.8216
5.81,0.00557243132789,0.1211999999999999,0.325644487136614,130.0053,4.6564000000000005,-0.0686290783780134,14,7,1.0444184868287496,0.8524
5.390000000000001,0.0047882712403482,0.1471050000000001,0.4585709765997927,77.5587,5.4348,-0.0918007865357185,34,36,1.0438521392161042,1.2925
5.22,0.0047093653961477,0.112725,0.5524884926770008,65.7306,4.3176000000000005,-0.0995508642964708,51,15,1.0437938155054336,1.1927
5.61,-0.0037489484080828,0.1773,0.4109582749507472,105.8193,6.2716,-0.0897463727357681,16,25,1.0441102002088374,1.9573
5.85,0.0132697164338917,0.1091399999999999,0.2845631636106878,117.8265,3.24,-0.0494809387748644,9,53,1.044240675379559,0.7923
5.69,0.0020230039374984,0.1624649999999999,0.4530481341479504,116.0097,6.718000000000001,-0.1072687567592005,30,4,1.0443305108224057,1.5804
5.720000000000001,0.0041508849727829,0.144045,0.39618396290073,102.18359999999998,5.1488,-0.0787303256425935,24,53,1.044126171169409,0.8424
5.27,-0.027958293412356,0.14562,0.681477777735837,71.2911,6.0024,-0.1483972597048016,61,3,1.0439264486194542,1.2288
5.48,-0.0130616987474134,0.184725,0.3997154201773426,103.4964,6.6272,-0.0738367983741714,5,11,1.044001076760294,1.4829
5.4,-0.0187007001185282,0.174885,0.5348620308975393,88.326,6.704,-0.1234289477741519,32,11,1.0439716396088097,1.3702
5.819999999999999,0.0111244950959973,0.1226849999999999,0.2633364740455622,119.40059999999998,3.5544,-0.0401478823019292,3,47,1.0442200092944005,0.8662
5.59,-0.0051546078765653,0.17538,0.3887396998644683,103.1487,6.0396,-0.0775859973784497,12,31,1.0440510069951798,1.9127
5.25,0.0171811190350626,0.135585,0.6885834220186172,66.9285,5.550000000000001,-0.1416718880251752,66,6,1.0439016435090351,1.2035
5.76,0.0068872659458538,0.1466999999999999,0.3482305031711486,117.5448,4.9264,-0.0727408794411766,13,30,1.0442521670733813,0.7985
5.859999999999999,0.0139636240986295,0.1097249999999999,0.3021445761992249,123.6858,3.3696,-0.0573949866167942,12,37,1.044332820350028,0.9234
5.16,-0.0187918064142159,0.0987,0.4774545937077684,73.9308,3.7824,-0.0871602068661702,24,2,1.0437245311099663,1.1568
5.16,0.011645675434053,0.0987,0.6662908093368981,60.5148,4.057600000000001,-0.1242019027099677,67,2,1.043820709786522,1.1421
5.699999999999999,0.0026803030277236,0.1627649999999999,0.424112834189638,115.377,6.239999999999998,-0.0995248004056888,24,13,1.0442866873967207,1.3176
5.140000000000001,-0.0088396018387717,0.089205,0.5403035816007798,67.6242,3.5264,-0.0978404951533122,40,1,1.0437423844456015,1.142
5.57,-0.0065554587162367,0.18432,0.5079223944993563,102.3501,7.236800000000001,-0.1235138965270465,33,11,1.044167306456707,1.7034
5.65,-0.0009537050582034,0.1725,0.3246157764657715,113.8725,5.696000000000001,-0.0503746358078922,1,25,1.0441216065486827,1.3715
5.18,0.0236540847213145,0.092925,0.2837614459462191,77.64540000000001,3.1632,-0.0305372886898495,2,15,1.0436399784232462,1.1618
5.12,-0.0116236164567877,0.075645,0.4966318361455759,65.8176,2.928,-0.0822871853727138,38,3,1.0437066961663248,1.1245
5.23,0.0160980132510779,0.107745,0.5630083532736584,59.2899,4.2108,-0.1017214703867263,66,22,1.0438072574342094,1.1441
5.2700000000000005,-0.0214670008034256,0.12402,0.3426615023479578,80.0751,4.2728,-0.0514939642523701,9,23,1.0437200706509722,1.2477
5.8100000000000005,0.0104343983682688,0.1276799999999999,0.3159250688327684,126.4773,4.3768,-0.0644758808118566,11,19,1.044355932334205,0.8204
5.53,-0.0094022783918588,0.1869,0.5316729777678617,102.0729,7.6792,-0.1353858541339515,35,1,1.044171883019941,1.4609
5.8,0.0098964414670029,0.100365,0.2681294735211786,104.058,3.6,-0.0442682621061428,11,77,1.044078302011347,0.7447
5.3100000000000005,0.0082866262000262,0.1341,0.5220978549938485,70.1043,5.081600000000001,-0.100353765672625,47,27,1.0438319280517216,1.2389
5.43,0.0041211826494166,0.1485450000000001,0.4228914531886602,80.25989999999999,5.446400000000001,-0.0856424420064002,29,42,1.0438588815017948,1.3135
5.49,-0.012350461318117,0.1845,0.3755258108603663,104.8437,6.4864,-0.0593939340193253,1,13,1.0439942791562915,1.5803
5.530000000000001,-0.009344787547355,0.16962,0.4637044387176821,90.55290000000002,6.1984,-0.0975256057387806,29,37,1.0439942791562915,1.477
5.15,-0.0072471133757239,0.07944,0.445555571751447,63.691500000000005,2.932,-0.0704817441575717,41,13,1.043702240300669,1.1355
5.3100000000000005,0.0060650116424884,0.143025,0.5482344805812691,73.6443,5.4308,-0.1085312642749151,44,20,1.0438566337824091,1.2448
5.230000000000001,0.0095964872886712,0.11976,0.6004749217763369,65.44590000000001,4.6824,-0.1119577242717648,57,13,1.0438274398754808,1.197
5.159999999999999,0.0203483409791669,0.082125,0.5754776525741212,51.9348,3.2608,-0.09500879491132,79,15,1.043789337176653,1.0764
5.090000000000001,0.0237990072419963,0.05208,0.4324700418487491,59.303700000000006,1.9492000000000005,-0.0626087880016438,46,7,1.0436733051154323,1.0964
5.470000000000001,-0.0136691920722217,0.181545,0.5518279278915108,90.1851,7.029600000000001,-0.1273483651109095,39,16,1.04404418990521,1.398
5.58,-0.0058225851718377,0.1835999999999999,0.5230144531155032,102.3174,7.343199999999999,-0.1262058202166331,37,10,1.0441924923739303,1.6437
5.0600000000000005,0.0139839655387736,0.0396,0.5435558903568637,48.0258,1.6208,-0.0741177895460378,80,2,1.043737919385811,1.0227
5.34,-0.0174108114804715,0.16614,0.4404316405466404,93.3582,6.1808,-0.0845206242469293,8,4,1.0438813747050126,1.3464
5.67,0.0005673915869295,0.168345,0.4634049246056636,105.0831,6.2824,-0.1028728836189802,31,28,1.044199367552661,1.6079
5.73,0.0047911553225275,0.1508999999999999,0.3625889985201036,110.2989,5.071199999999999,-0.0735611015962528,15,41,1.044171883019941,0.8486
5.85,0.0020685418482316,0.1085849999999999,0.3108273982558711,130.0305,3.854,-0.0620721209925215,14,16,1.0444231293516284,0.856
5.59,-0.0051834084914879,0.1819049999999999,0.4319412166437791,106.8567,6.6732,-0.0999461380030037,18,16,1.0441330203357304,1.9731
5.869999999999998,0.0147819993457745,0.08136,0.2275011912360606,111.52109999999996,2.5748,-0.0312122469506602,6,77,1.0441467267212765,0.878
5.550000000000001,-0.0080009185957824,0.17874,0.4151480549654266,100.3275,6.288,-0.0865422973513127,15,27,1.044030563710689,1.6863
5.54,-0.0086936951063122,0.1827,0.4998911114190895,97.0962,6.888800000000001,-0.1158994237324601,31,20,1.0440874098401816,1.5682
5.5600000000000005,-0.0073507051889347,0.1824,0.3528488138400126,108.1428,6.2176,-0.0547777455972535,1,20,1.0440419181336018,2.1191
5.9,0.016897335904183,0.0675,0.2290007794603688,112.311,2.168,-0.032087475812304,8,80,1.044171883019941,1.004
5.380000000000001,-0.0201241987714807,0.170925,0.5446250481371745,86.0154,6.5680000000000005,-0.1240504162127676,34,11,1.0439535491334546,1.3512
5.82,0.0111541193594834,0.1187999999999999,0.2698645206038545,116.1726,3.5192000000000005,-0.0425449130934128,5,54,1.0441924923739303,0.7734
5.13,0.0053517607847244,0.082545,0.6122025440974407,59.8569,3.3447999999999998,-0.1065538975570916,61,2,1.0437736721286033,1.1388
5.19,-0.0088416215960004,0.1104,0.5271118494574564,71.9127,4.251200000000001,-0.100327969236481,35,5,1.0437691989994198,1.1777
5.58,-0.0057937143157378,0.16422,0.3044740149469287,100.9014,5.3656,-0.0391456607019512,1,44,1.0439558094153267,1.9255
5.5200000000000005,-0.009964904038659,0.1527000000000001,0.4394346763510607,83.6256,5.755199999999999,-0.0915346917813606,33,50,1.0439332197926463,1.3841
5.28,0.0033320055922501,0.1280850000000001,0.5093118215470227,70.3104,4.8016,-0.0957009054741202,43,23,1.0438072574342094,1.2276
5.72,0.0040955452339002,0.1566449999999999,0.4143232364502389,109.6236,5.5968,-0.0899082605738395,24,33,1.0442177145662226,1.0701
5.16,0.0203063582479835,0.085005,0.6049006789359018,52.67880000000001,3.3952,-0.1003887773984714,79,13,1.0437982949909734,1.0818
5.78,0.0013059996337891,0.1356,0.3518580736991203,125.7354,5.128,-0.0773565485500281,16,10,1.0443744438224716,0.8259
5.6,-0.0043908176809558,0.180285,0.5040629714629598,108.288,7.504,-0.1259786633127985,34,1,1.0442498681320551,1.7924
5.6,-0.0042776054077868,0.148365,0.3776146727372786,91.2,5.424,-0.075801471901704,22,57,1.0439671152278605,1.8917
5.199999999999999,-0.0179486289571372,0.103125,0.4020065744713872,73.404,3.688,-0.0664212073010689,21,15,1.0437044680900718,1.1879
5.720000000000001,0.0042040019318223,0.130725,0.240996685637268,104.8956,4.217600000000001,-0.028110238321614,1,65,1.044019216674111,0.7638
5.120000000000001,0.0068202965137174,0.0744,0.5920606853868815,57.3336,2.9824,-0.0973336196345698,64,4,1.043760256203109,1.112
5.619999999999999,-0.0030112959639004,0.172245,0.405416984645541,103.3746,6.0152,-0.0856194750595188,17,33,1.0440874098401816,1.9003
5.05,0.0197027997096352,0.029985,0.4580223355660576,43.6305,1.204,-0.0536134984734466,89,4,1.043737919385811,1.0643
5.26,-0.00310444794863,0.12894,0.5086796957559837,73.4118,4.8144,-0.0969187655201327,36,16,1.043800535167675,1.2163
5.12,0.0268438620485232,0.06912,0.3256113381281824,72.3816,2.4464,-0.0428150596973602,11,8,1.0436244479369483,1.1212
5.66,-0.0002638464534344,0.17208,0.331801922808113,118.4958,5.9552000000000005,-0.0568048771246148,2,14,1.0441856198933444,1.2154
5.18,0.0236570203979531,0.092925,0.3109355421697145,76.08539999999999,3.1992,-0.0403334053359722,7,15,1.0436510801817331,1.1688
5.680000000000001,0.0014124747109845,0.1335000000000001,0.2548231484670574,100.2144,4.5120000000000005,-0.0359894561986515,4,66,1.0439761651652997,0.9524
5.640000000000001,-0.0016377443135492,0.17358,0.368286899242787,110.1612,5.9328,-0.0733669533017767,9,26,1.044123888710071,1.4953
5.290000000000001,-0.0265084444069531,0.14928,0.6763079887701349,71.17770000000003,6.0868,-0.1443475183626359,62,7,1.0439332197926463,1.2406
5.15,0.0237226304292179,0.07944,0.3600071137988208,69.9315,2.8120000000000003,-0.0539418072939771,21,13,1.043657744661883,1.14
5.609999999999999,-0.0036947143620887,0.17538,0.4772458843182257,99.6513,6.5128,-0.106391075245199,31,29,1.044126171169409,2.0174
5.34,-0.0135826363789242,0.1361250000000001,0.3443967239692732,81.0102,4.7176,-0.05855200872658,13,33,1.0437624914695762,1.2773
5.65,-0.0008422538134701,0.17106,0.4590797068798149,114.3765,7.070000000000001,-0.1133803333566986,28,1,1.0442935996178242,1.8985
5.5,-0.0114025652690354,0.1543650000000001,0.4172784584846781,84.927,5.66,-0.0852116033779507,27,47,1.0439106594565886,1.3948
5.44,-0.0157167658537833,0.160125,0.5321477444060753,78.7152,6.123200000000001,-0.1091742681787974,45,35,1.0439377353723387,1.3008
5.699999999999999,0.0026915530853973,0.1625399999999999,0.4455401147496508,108.237,6.0200000000000005,-0.0983817428754356,29,28,1.044229191213092,1.2721
5.640000000000001,-0.0016152034348356,0.1755,0.425788316473414,109.7052,6.444800000000001,-0.099159997073205,20,18,1.0441856198933444,1.8755
5.15,-0.0158263409621658,0.083625,0.4277878034707146,68.5515,3.0640000000000005,-0.0683620306587497,29,10,1.043688879584867,1.1443
5.869999999999999,0.0146687045951735,0.0993599999999999,0.2227586209463281,120.5211,2.6088,-0.0278626179901727,1,57,1.0442268952823983,1.4452
5.38,-0.0102578873139272,0.167925,0.4429982953327991,90.7674,6.0656,-0.0880975992796377,14,15,1.0438903801448305,1.3537
5.629999999999999,-0.0021251054135306,0.1413450000000001,0.4101300907235605,89.0619,5.472799999999999,-0.0848296372555426,31,62,1.0439988105977056,1.7969
5.48,-0.013024102710178,0.1851,0.4761480529428003,98.8764,6.976,-0.1120479210777423,21,10,1.0440419181336018,1.4409
5.59,-0.0050068290262826,0.1522650000000001,0.3503594112943338,93.6567,5.356000000000001,-0.0659645815199079,15,54,1.0439535491334546,1.9064
5.670000000000001,0.0006452294619455,0.144945,0.3113104585563573,100.7871,4.900799999999999,-0.0525290539631464,9,58,1.0440124119944585,1.1182
5.109999999999999,0.0033779497271704,0.063105,0.5093423974791756,56.2503,2.4356,-0.0773583120767959,60,8,1.043722300736811,1.0991
5.09,0.0189522011623253,0.05208,0.5435037709340926,47.4477,2.0860000000000003,-0.0766077399423387,84,7,1.0437580212249518,1.0842
5.819999999999999,0.0112829532028097,0.098325,0.3020967314772257,104.9286,3.5776,-0.0522297402956562,16,75,1.0441216065486825,0.73
5.19,-0.0024699252510895,0.1104,0.5669160859225597,69.10470000000001,4.3196,-0.1079781239563537,44,5,1.0437893371766522,1.1883
5.67,0.0004715377319653,0.1691999999999999,0.3344254655284218,114.6231,5.638,-0.0591670595609608,4,25,1.0441512979043028,1.1765
5.5600000000000005,-0.0071784230899546,0.1613400000000001,0.3981616971387064,92.5428,5.728000000000001,-0.0791012194369913,20,46,1.0439671152278605,1.7185
5.89,0.0083937438912368,0.0844799999999999,0.2113841577640174,139.0077,2.7156,-0.0296932777629127,2,11,1.0444649672085522,2.0057
5.869999999999999,0.0083810887162344,0.0935999999999999,0.229979603837081,137.75310000000002,3.1776,-0.0353987985096621,3,9,1.0444533356134669,1.0482
5.39,-0.0193726618325924,0.1764,0.6311979462974655,83.7867,7.2128,-0.1490144109113786,51,5,1.0440305637106897,1.3385
5.14,-0.0009806715516573,0.084525,0.5551986297138727,62.7042,3.3128,-0.0944766783501366,51,5,1.0437490841942467,1.1375
5.890000000000001,0.0160712084029212,0.0962249999999999,0.2711616156082923,126.7797,2.7272,-0.0477159832328646,9,38,1.044355932334205,1.6246
5.45,-0.0150757564281037,0.16866,0.4283140486549137,90.2145,5.978,-0.0851088029438331,18,29,1.043915169183739,1.3959
5.470000000000001,-0.0137268590723773,0.17832,0.3643398298542668,100.1811,6.103200000000001,-0.0531674401101208,1,21,1.0439354774360294,1.4759
5.63,-0.0021292388054834,0.1428000000000001,0.4328460673091798,88.1859,5.603199999999999,-0.0892718075797798,35,61,1.0440124119944587,1.806
5.76,0.0068652116255319,0.1468799999999999,0.3229147742160339,121.3368,4.8896,-0.0639109882239464,8,24,1.044268268105483,0.7988
5.369999999999999,-0.0209030487756327,0.171945,0.4588194152343207,93.5841,6.4168,-0.096396436342914,13,6,1.043917424485867,1.3512
5.630000000000001,-0.0023038451337237,0.17712,0.4567759210992397,107.36190000000002,6.678800000000001,-0.1081722108991635,26,17,1.0441924923739303,2.0563
5.819999999999999,0.0111889364262539,0.11256,0.2469568253289039,113.82059999999998,3.3384,-0.033704228137376,3,62,1.0441512979043028,0.7764
5.33,-0.0236566362429967,0.16002,0.6385671661566436,76.3029,6.4212,-0.1398966048057197,54,9,1.0439512891449887,1.2856
5.75,0.0062097403290086,0.1496249999999999,0.391342776441477,114.2055,5.279999999999999,-0.0849974365855271,21,30,1.0442590657060364,0.813
5.2700000000000005,-0.0172837761092992,0.132945,0.4171683299739397,80.80710000000002,4.7464,-0.0730706401934191,15,16,1.0437647270244113,1.2576
5.8100000000000005,0.0104466792086027,0.1297799999999999,0.349242829293362,119.3973,4.3584000000000005,-0.0720625669485075,17,33,1.04430512603771,0.8147
5.73,0.0047567433578665,0.1552199999999999,0.3540871538909346,115.6989,5.2428,-0.0738184698627877,12,29,1.0442200092944005,0.8681
5.470000000000001,-0.0135632289778046,0.1629600000000001,0.5632871735941519,78.3171,6.3836,-0.1154154557217637,52,37,1.0439784283845226,1.3064
5.82,0.0111302704922436,0.1235249999999999,0.2884576571657327,118.8966,3.7144,-0.0506701836300887,7,45,1.0442383779443252,0.7929
5.29,-0.0065919108902707,0.1333050000000001,0.4549997881234696,76.20570000000001,4.840400000000001,-0.0853287397649873,28,22,1.043789337176653,1.2438
5.760000000000001,0.0068403222660962,0.1463999999999999,0.2899429782072061,124.6968,4.784000000000001,-0.0478344536317053,2,20,1.0442728711160003,0.8193
5.59,-0.0050387670134615,0.1574250000000001,0.3529994030452612,95.7687,5.44,-0.0648844587724326,13,50,1.0439671152278605,1.9279
5.2,-0.0059773280678923,0.11184,0.5286054761952836,70.70400000000001,4.272,-0.0987557897187897,38,8,1.0437736721286033,1.1918
5.05,0.0246613240573149,0.029985,0.2293947636129222,68.5905,1.044,-0.0225970321341636,9,4,1.0435602557798218,1.0478
5.539999999999999,-0.0086602776898465,0.170205,0.371478652824011,97.3242,5.8096,-0.0670252604814326,10,37,1.0439625920219715,1.7793
5.369999999999999,-0.0023629003417628,0.1533600000000001,0.4568670916687685,81.7161,5.550800000000001,-0.090263246685705,26,27,1.0438521392161042,1.3155
5.5,-0.0115491028536073,0.179565,0.4696993477272222,94.791,6.5600000000000005,-0.1040627303120962,24,23,1.0440124119944592,1.4337
5.24,-0.0046580247129553,0.13344,0.5576379500847072,76.1892,5.2096,-0.1171566142523623,36,4,1.0438319280517216,1.2292
5.37,-0.0208277019181014,0.167985,0.5559407196351975,83.86410000000001,6.4696,-0.1246925264610683,37,12,1.0439445109394192,1.3382
5.27,0.0023940024656106,0.143145,0.5892590761629283,75.7911,5.6328,-0.1260597293154679,43,6,1.0438723739291127,1.2526
5.48,-0.0129853716630747,0.1871249999999999,0.5458830162897931,97.8564,7.619199999999999,-0.1390703647326923,35,1,1.044114761851601,1.4128
5.47,-0.0136781171282821,0.17346,0.4008351412640609,94.8291,6.0368,-0.0749386899764426,11,27,1.0439309624421291,1.4496
5.260000000000001,-0.0136770147946631,0.1239000000000001,0.415364632831423,76.6038,4.4216,-0.0732189766242018,21,20,1.0437490841942467,1.2349
5.83,0.0048402213115799,0.1142249999999999,0.2848923574838748,132.4479,4.0804,-0.0545561079289727,8,10,1.0444138455295844,0.921
5.23,-0.0272857210519218,0.123225,0.3812252602236021,82.7859,4.3888,-0.0555115688571581,5,10,1.0437245311099663,1.2248
5.46,-0.0142920962108165,0.161325,0.5067376191220218,81.2178,6.0928,-0.1045008327931146,40,37,1.0439399936016334,1.3244
5.42,-0.0024186731473692,0.167325,0.4513166372933911,88.23660000000001,6.0136,-0.0919338342835489,21,25,1.0439061508985124,1.362
5.48,-0.0130477885183855,0.182925,0.3843139544596314,102.6324,6.4224000000000006,-0.0645888965897538,3,15,1.0439784283845226,1.5596
5.47,-0.0137850662809909,0.186225,0.4331262624842363,103.6971,6.993199999999999,-0.0933645344744521,10,4,1.0440328340041227,1.4704
5.85,0.0048736965572969,0.1060649999999999,0.2865101607501218,132.7665,3.766,-0.055299040622776,10,12,1.0444324180705598,0.9836
5.5600000000000005,-0.0072112441021358,0.169005,0.4544353843786708,92.6508,6.153600000000001,-0.0955340507840944,28,39,1.04401694815249,1.7079
5.67,0.0005912048895282,0.16152,0.4532326782643511,100.2471,5.9392,-0.0949862810985412,31,41,1.044139872185801,1.5508
5.109999999999999,-0.0017054111850912,0.07224,0.5654082385786973,61.03830000000001,2.9032,-0.0950188948549215,53,1,1.043737919385811,1.1195
5.58,-0.0058119859229608,0.182925,0.5344147083759418,99.5214,7.244800000000001,-0.1247388289373102,40,15,1.0441764607801294,1.6659
5.86,0.0140560052690554,0.0903,0.2659182325994497,111.2898,2.9088,-0.0418926284147504,10,72,1.0441673064567072,0.7508
5.4,-0.0186362667584019,0.178125,0.6524873606668097,83.07,7.376,-0.1529868929063132,56,5,1.04405327995042,1.347
5.7,0.0027746744176149,0.140685,0.3925701833375114,97.95299999999996,5.164,-0.0772857448277721,25,59,1.0440783020113475,0.9378
5.3100000000000005,-0.0011808686310708,0.157905,0.559607306629777,82.7163,6.19,-0.1275956434796888,34,4,1.0439061508985124,1.3019
5.510000000000001,-0.0107107299055362,0.1584000000000001,0.4327250277065618,86.20230000000001,5.804400000000002,-0.088508849229746,28,45,1.0439332197926463,1.4289
5.2,-0.0059915775723803,0.112965,0.5346586570867818,71.076,4.336,-0.1011886763668391,38,7,1.043778146412432,1.1861
5.539999999999999,-0.0086733643610306,0.172125,0.3762835497683954,98.0682,5.8832,-0.0687377970902576,10,35,1.0439716396088097,1.8017
5.42,0.0068369753042585,0.1572000000000001,0.4802825026589294,80.8326,5.814400000000001,-0.0977077189380256,34,34,1.043894884614897,1.3141
5.43,-0.0016428226967461,0.161745,0.4296486414005362,86.4759,5.764799999999999,-0.0847142974992607,21,32,1.043885876841694,1.3429
5.53,-0.0094140627700757,0.179025,0.4430097952306723,97.4529,6.421200000000001,-0.095931525768244,20,26,1.044023754602866,1.4905
5.879999999999999,0.0153767371740498,0.0965249999999999,0.253727347988928,120.5484,2.64,-0.0400398532732909,6,55,1.0442590657060364,1.1576
5.359999999999999,-0.0145590719698937,0.169125,0.44297467356408,93.3048,6.2368,-0.0873975729354676,10,7,1.043894884614897,1.3406
5.210000000000001,-0.0003892253491279,0.120705,0.5872372498075068,70.85130000000001,4.7704,-0.1176221232648261,45,4,1.043818467003406,1.2091
5.630000000000001,-0.002267462060148,0.164745,0.3809550499255344,101.4939,5.6616,-0.0753490977893529,15,42,1.04405327995042,1.7774
5.79,0.0090235226417823,0.1348799999999999,0.3340558049921217,115.9827,4.3672,-0.0661560647503671,13,41,1.044236080810124,0.8783
5.91,0.0105270780357587,0.0722249999999999,0.1879023312565788,141.3783,2.2576,-0.023166034115637,1,10,1.044490583762702,1.7424
5.720000000000001,0.0040810918409578,0.14982,0.3008238101274553,111.0276,4.7296000000000005,-0.047389126386927,4,46,1.0441124808813973,0.8529
5.62,-0.0030629475695285,0.17592,0.358242474697348,109.4106,5.9552,-0.0660293795182525,6,26,1.044094243829798,1.7182
5.48,-0.0036858973296993,0.159525,0.3669598127840986,89.84039999999999,5.5328,-0.0663602420297701,13,41,1.043883625627576,1.4294
5.750000000000001,0.0062605481809509,0.133665,0.2932760763815851,108.1575,4.300000000000001,-0.0474671735687329,7,58,1.0440988013085488,0.7697
5.29,-0.0079247531159226,0.1250250000000001,0.4046114633902823,74.5977,4.476400000000001,-0.0740416825241002,26,28,1.0437580212249518,1.246
5.190000000000001,-0.0158583021301926,0.10338,0.4428826414072913,72.8007,3.7864,-0.0763062440799471,25,11,1.0437200706509726,1.1826
5.700000000000001,0.0026582636894818,0.16326,0.4095316180267233,112.221,5.892,-0.0926290817398109,21,24,1.044229191213092,1.1778
5.23,-0.006562557194572,0.11202,0.456937378508742,70.38990000000001,4.1012,-0.0808835733490032,34,19,1.0437490841942467,1.2012
5.53,-0.0094490417665815,0.182625,0.4277967893051814,101.2449,6.540800000000001,-0.0922683814468638,15,20,1.0440396466577488,1.6523
5.2,-0.0159071734310172,0.11184,0.4659763739136516,75.072,4.16,-0.0847974316165604,24,8,1.0437423844456015,1.1988
5.29,-0.0019069949917799,0.15378,0.5706665398792297,81.8337,6.1144,-0.1315090315219525,35,1,1.0438993902523717,1.296
5.8,0.0097472317262977,0.1319999999999999,0.3466123273227521,123.702,4.672,-0.0739772475280201,16,20,1.0443513075056128,0.8202
5.72,0.004070988739897,0.150525,0.2846832653746831,112.3356,4.6656,-0.0392037625300304,1,45,1.0441102002088374,0.7774
5.61,-0.003720545772215,0.18024,0.4736086774971903,107.2833,7.001200000000001,-0.115265414822439,28,11,1.0442016598787802,2.0351
5.56,-0.0072554918645169,0.1767,0.4613507634631855,96.62279999999998,6.425599999999999,-0.1012014427644787,26,30,1.0440532799504194,1.7764
